Ward Number,Ward Name,Urban Local Body Name,Urban Local Body Type,District,State,LGD Code
9,Peren Town (TC) - Ward No. 9 NKOZAI COLONY WARD,Peren Town Council,Town Panchayat,Peren,Nagaland,2297441
1,Tening Town (TC) - Ward No.1 NSUANG NPAI WARD,Tening Town Council,Town Panchayat,Peren,Nagaland,1269754
2,Tening Town (TC) - Ward No.2 KHATLUANG WARD,Tening Town Council,Town Panchayat,Peren,Nagaland,1269755
3,Tening Town (TC) - Ward No.3 CHEBUNG NPAI WARD,Tening Town Council,Town Panchayat,Peren,Nagaland,1269756
4,Tening Town (TC) - Ward No.4 BUIRENG CHIAK WARD,Tening Town Council,Town Panchayat,Peren,Nagaland,1269757
5,Tening Town (TC) - Ward No.5 NDAN ZAM WARD,Tening Town Council,Town Panchayat,Peren,Nagaland,1269758
6,Tening Town (TC) - Ward No.6 TINGRIU GATU LUANG WARD,Tening Town Council,Town Panchayat,Peren,Nagaland,1269759
7,Tening Town (TC) - Ward No.7 BENZU GIULUANG WARD,Tening Town Council,Town Panchayat,Peren,Nagaland,1269760
8,Tening Town (TC) - Ward No.8 KEBAK KUANG LUANG WARD,Tening Town Council,Town Panchayat,Peren,Nagaland,1269761
9,Tening Town (TC) - Ward No.9 MEGAIMIK KHA WARD,Tening Town Council,Town Panchayat,Peren,Nagaland,1269762
1,Chozuba Town (TC) - Ward No.1 ZASEMURU-KHUTSAZHO WARD,Chozuba Town Council,Town Panchayat,Phek,Nagaland,1269687
2,Chozuba Town (TC) - Ward No.2 NYOHOKHARU WARD,Chozuba Town Council,Town Panchayat,Phek,Nagaland,1269688
3,Chozuba Town (TC) - Ward No.3 PHAKUZHO WARD,Chozuba Town Council,Town Panchayat,Phek,Nagaland,1269689
4,Chozuba Town (TC) - Ward No.4 CHOZU WARD,Chozuba Town Council,Town Panchayat,Phek,Nagaland,1269690
5,Chozuba Town (TC) - Ward No.5 MUZABOKA WARD,Chozuba Town Council,Town Panchayat,Phek,Nagaland,1269691
6,Chozuba Town (TC) - Ward No.6 THOZHE WARD,Chozuba Town Council,Town Panchayat,Phek,Nagaland,1269692
7,Chozuba Town (TC) - Ward No.7 RIKHU-DZULUBA WARD,Chozuba Town Council,Town Panchayat,Phek,Nagaland,1269693
8,Chozuba Town (TC) - Ward No.8 RIKHUBA-VETHOZHO WARD,Chozuba Town Council,Town Panchayat,Phek,Nagaland,1269694
9,Chozuba Town (TC) - Ward No.9 THUJIBA- TIMEBA WARD,Chozuba Town Council,Town Panchayat,Phek,Nagaland,1269695
1,Meluri Town (TC) - Ward No.1 MULUOLE- I WARD,Meluri Town Council,Town Panchayat,Phek,Nagaland,1269772
2,Meluri Town (TC) - Ward No.2 MULUOLE- II WARD,Meluri Town Council,Town Panchayat,Phek,Nagaland,1269773
3,Meluri Town (TC) - Ward No.3 SARIETHSU WARD,Meluri Town Council,Town Panchayat,Phek,Nagaland,1269774
4,Meluri Town (TC) - Ward No.4 WUTSI WARD,Meluri Town Council,Town Panchayat,Phek,Nagaland,1269775
5,Meluri Town (TC) - Ward No.5 KHRUMDHO WARD,Meluri Town Council,Town Panchayat,Phek,Nagaland,1269776
6,Meluri Town (TC) - Ward No.6 RUWIE WARD,Meluri Town Council,Town Panchayat,Phek,Nagaland,1269777
7,Meluri Town (TC) - Ward No.7 MATHOHO WARD,Meluri Town Council,Town Panchayat,Phek,Nagaland,1269778
8,Meluri Town (TC) - Ward No.8 JURUKUKHE WARD,Meluri Town Council,Town Panchayat,Phek,Nagaland,1269779
9,Meluri Town (TC) - Ward No.9 RUNGAKUSU WARD,Meluri Town Council,Town Panchayat,Phek,Nagaland,1269780
1,Pfutsero Town (TC) - Ward No.1 CHIKRI NASA COLONY WARD,Pfutsero Town Council,Town Panchayat,Phek,Nagaland,2297442
2,Pfutsero Town (TC) - Ward No.2 FOREST COLONY WARD,Pfutsero Town Council,Town Panchayat,Phek,Nagaland,2297443
3,Pfutsero Town (TC) - Ward No.3 KETOUPA COLONY WARD,Pfutsero Town Council,Town Panchayat,Phek,Nagaland,2297444
4,Pfutsero Town (TC) - Ward No.4 MENIPIDE COLONY WARD,Pfutsero Town Council,Town Panchayat,Phek,Nagaland,2297445
5,Pfutsero Town (TC) - Ward No.5 MISSION COMPOUND COLONY WARD,Pfutsero Town Council,Town Panchayat,Phek,Nagaland,2297446
6,Pfutsero Town (TC) - Ward No.6 P.W.D. COLONY WARD,Pfutsero Town Council,Town Panchayat,Phek,Nagaland,2297447
7,Pfutsero Town (TC) - Ward No.7 REKU COLONY WARD,Pfutsero Town Council,Town Panchayat,Phek,Nagaland,2297448
8,Pfutsero Town (TC) - Ward No.8 RUKIZU COLONY WARD,Pfutsero Town Council,Town Panchayat,Phek,Nagaland,2297449
9,Pfutsero Town (TC) - Ward No.9 SEED FARM COLONY WARD,Pfutsero Town Council,Town Panchayat,Phek,Nagaland,2297450
10,Pfutsero Town (TC) - Ward No.10 TESE COLONY WARD,Pfutsero Town Council,Town Panchayat,Phek,Nagaland,2297451
11,Pfutsero Town (TC) - Ward No.11 ZHIPA COLONY WARD,Pfutsero Town Council,Town Panchayat,Phek,Nagaland,2297452
11,Phek (TC) - Ward No.11 HEBRON-II,Phek Town Council,Town Panchayat,Phek,Nagaland,5970
1,Phek (TC) - Ward No.1 BIBLE HILL,Phek Town Council,Town Panchayat,Phek,Nagaland,11818
2,Phek (TC) - Ward No.2 ZION,Phek Town Council,Town Panchayat,Phek,Nagaland,11819
3,Phek (TC) - Ward No.3 MISSION COMPOUND,Phek Town Council,Town Panchayat,Phek,Nagaland,11820
4,Phek (TC) - Ward No.4 NEW COLONY,Phek Town Council,Town Panchayat,Phek,Nagaland,11821
5,Phek (TC) - Ward No.5 BETHEL,Phek Town Council,Town Panchayat,Phek,Nagaland,11822
6,Phek (TC) - Ward No.6 BETHANY-II,Phek Town Council,Town Panchayat,Phek,Nagaland,11823
7,Phek (TC) - Ward No.7 BETHANY-I,Phek Town Council,Town Panchayat,Phek,Nagaland,11824
8,Phek (TC) - Ward No.8 JERICHO-I,Phek Town Council,Town Panchayat,Phek,Nagaland,11825
9,Phek (TC) - Ward No.9 JERICHO-II,Phek Town Council,Town Panchayat,Phek,Nagaland,11826
10,Phek (TC) - Ward No.10 HEBRON-I,Phek Town Council,Town Panchayat,Phek,Nagaland,11827
1,Longkhim Town (TC) - Ward No.1 AKOK -A WARD,Longkhim Town Council,Town Panchayat,Tuensang,Nagaland,1269763
2,Longkhim Town (TC) - Ward No.2 AKOK-B WARD,Longkhim Town Council,Town Panchayat,Tuensang,Nagaland,1269764
3,Longkhim Town (TC) - Ward No.3 RONGNA WARD,Longkhim Town Council,Town Panchayat,Tuensang,Nagaland,1269765
4,Longkhim Town (TC) - Ward No.4 TPHUKYU WARD,Longkhim Town Council,Town Panchayat,Tuensang,Nagaland,1269766
5,Longkhim Town (TC) - Ward No.5 LITSUNG-A WARD,Longkhim Town Council,Town Panchayat,Tuensang,Nagaland,1269767
6,Longkhim Town (TC) - Ward No.6 LITSUNG-B WARD,Longkhim Town Council,Town Panchayat,Tuensang,Nagaland,1269768
7,Longkhim Town (TC) - Ward No.7 LONGJO-A WARD,Longkhim Town Council,Town Panchayat,Tuensang,Nagaland,1269769
8,Longkhim Town (TC) - Ward No.8 LONGJO-B WARD,Longkhim Town Council,Town Panchayat,Tuensang,Nagaland,1269770
9,Longkhim Town (TC) - Ward No.9 LONGJO-C WARD,Longkhim Town Council,Town Panchayat,Tuensang,Nagaland,1269771
1,Shamator Town (TC) - Ward No.1 GHSS WARD,Shamator Town Council,Town Panchayat,Tuensang,Nagaland,1269734
2,Shamator Town (TC) - Ward No.2 PWD WARD,Shamator Town Council,Town Panchayat,Tuensang,Nagaland,1269735
3,Shamator Town (TC) - Ward No.3 TSUNDANG WARD,Shamator Town Council,Town Panchayat,Tuensang,Nagaland,1269736
4,Shamator Town (TC) - Ward No.4 VETERINARY WARD,Shamator Town Council,Town Panchayat,Tuensang,Nagaland,1269737
5,Shamator Town (TC) - Ward No.5 PHED WARD,Shamator Town Council,Town Panchayat,Tuensang,Nagaland,1269738
6,Shamator Town (TC) - Ward No.6 SHAWUH 1 WARD,Shamator Town Council,Town Panchayat,Tuensang,Nagaland,1269739
7,Shamator Town (TC) - Ward No.7 ADC WARD,Shamator Town Council,Town Panchayat,Tuensang,Nagaland,1269740
8,Shamator Town (TC) - Ward No.8 SHAWUH 2 WARD,Shamator Town Council,Town Panchayat,Tuensang,Nagaland,1269741
9,Shamator Town (TC) - Ward No.9 LEANGTSUWONG WARD,Shamator Town Council,Town Panchayat,Tuensang,Nagaland,1269742
10,Shamator Town (TC) - Ward No.10 NAP WARD,Shamator Town Council,Town Panchayat,Tuensang,Nagaland,1269743
11,Shamator Town (TC) - Ward No.11 MEDICAL WARD,Shamator Town Council,Town Panchayat,Tuensang,Nagaland,1269744
1,Tuensang (TC) - Ward No. 1 ST. JOHN A WARD,Tuensang Town Council,Town Panchayat,Tuensang,Nagaland,15570
2,Tuensang (TC) - Ward No.2 ST.JOHN B WARD,Tuensang Town Council,Town Panchayat,Tuensang,Nagaland,15571
3,Tuensang (TC) - Ward No.3 POLOUNYU WARD,Tuensang Town Council,Town Panchayat,Tuensang,Nagaland,15572
4,Tuensang (TC) - Ward No.4 HIGH SCHOOL A WARD,Tuensang Town Council,Town Panchayat,Tuensang,Nagaland,15573
5,Tuensang (TC) - Ward No.5 HIGH SCHOOL B WARD,Tuensang Town Council,Town Panchayat,Tuensang,Nagaland,15574
6,Tuensang (TC) - Ward No.6 BAZAR A WARD,Tuensang Town Council,Town Panchayat,Tuensang,Nagaland,15575
7,Tuensang (TC) - Ward No.7 BAZAR B WARD,Tuensang Town Council,Town Panchayat,Tuensang,Nagaland,15576
8,Tuensang (TC) - Ward No.8 BAZAR C WARD,Tuensang Town Council,Town Panchayat,Tuensang,Nagaland,15577
9,Tuensang (TC) - Ward No.9 OLD MEDICAL A WARD,Tuensang Town Council,Town Panchayat,Tuensang,Nagaland,15578
10,Tuensang (TC) - Ward No.10 OLD MEDICAL B WARD,Tuensang Town Council,Town Panchayat,Tuensang,Nagaland,15579
11,Tuensang (TC) - Ward No.11 OFFICERS COLONY WARD,Tuensang Town Council,Town Panchayat,Tuensang,Nagaland,15580
12,Tuensang (TC) - Ward No.12 POST OFFICE WARD,Tuensang Town Council,Town Panchayat,Tuensang,Nagaland,15581
13,Tuensang (TC) - Ward No.13 3RD N.A.P WARD,Tuensang Town Council,Town Panchayat,Tuensang,Nagaland,15582
1,Bhandari Town (TC) - Ward No.1 ETHUNG WARD,Bhandari Town Council,Town Panchayat,Wokha,Nagaland,1269678
2,Bhandari Town (TC) - Ward No.2 MERITCHU WARD,Bhandari Town Council,Town Panchayat,Wokha,Nagaland,1269679
3,Bhandari Town (TC) - Ward No.3 CHANKA WARD,Bhandari Town Council,Town Panchayat,Wokha,Nagaland,1269680
4,Bhandari Town (TC) - Ward No.4 ZUVOTONG/MERI WARD,Bhandari Town Council,Town Panchayat,Wokha,Nagaland,1269681
5,Bhandari Town (TC) - Ward No.5 LIKYA WARD,Bhandari Town Council,Town Panchayat,Wokha,Nagaland,1269682
6,Bhandari Town (TC) - Ward No.6 HAYI WARD,Bhandari Town Council,Town Panchayat,Wokha,Nagaland,1269683
7,Bhandari Town (TC) - Ward No.7 ETSU/GHSS WARD,Bhandari Town Council,Town Panchayat,Wokha,Nagaland,1269684
8,Bhandari Town (TC) - Ward No.8 TSUMANG WARD,Bhandari Town Council,Town Panchayat,Wokha,Nagaland,1269685
9,Bhandari Town (TC) - Ward No.9 MEDICAL WARD,Bhandari Town Council,Town Panchayat,Wokha,Nagaland,1269686
9,Wokha (TC) - Ward No.9 PROJECT WARD,Wokha Town Council,Town Panchayat,Wokha,Nagaland,71547
10,Wokha (TC) - Ward No.10 BLUE HILL WARD,Wokha Town Council,Town Panchayat,Wokha,Nagaland,71548
11,Wokha (TC) - Ward No.11 HAYICHAN WARD,Wokha Town Council,Town Panchayat,Wokha,Nagaland,71549
12,Wokha (TC) - Ward No. 12 PWD ZUVOTONG WARD,Wokha Town Council,Town Panchayat,Wokha,Nagaland,71550
13,Wokha (TC) - Ward No.13 GHS/MOLUNSU WARD,Wokha Town Council,Town Panchayat,Wokha,Nagaland,71551
14,Wokha (TC) - Ward No.14 VUNGOTCHU (MEDICAL/JAIL) WARD,Wokha Town Council,Town Panchayat,Wokha,Nagaland,71552
15,Wokha (TC) - Ward No.15 SARON WARD,Wokha Town Council,Town Panchayat,Wokha,Nagaland,71553
1,Wokha (TC) - Ward No.1 THERACHUMPHEN (UPPER N.S.T),Wokha Town Council,Town Panchayat,Wokha,Nagaland,72987
2,Wokha (TC) - Ward No.2 TITAPEN WARD,Wokha Town Council,Town Panchayat,Wokha,Nagaland,72988
3,Wokha (TC) - Ward No.3 JONSULAN (TCHUBEMO) WARD,Wokha Town Council,Town Panchayat,Wokha,Nagaland,72989
4,Wokha (TC) - Ward No.4 VANA-ERHOMO (SUREN) WARD,Wokha Town Council,Town Panchayat,Wokha,Nagaland,72990
5,Wokha (TC) - Ward No.5 LIKYA WARD,Wokha Town Council,Town Panchayat,Wokha,Nagaland,72991
6,Wokha (TC) - Ward No.6 ETSUCHUKA WARD,Wokha Town Council,Town Panchayat,Wokha,Nagaland,72992
7,Wokha (TC) - Ward No.7 TSUMANG WARD,Wokha Town Council,Town Panchayat,Wokha,Nagaland,72993
8,Wokha (TC) - Ward No.8 SATHERO(TSUMANG B) WARD,Wokha Town Council,Town Panchayat,Wokha,Nagaland,72994
1,Ward 1,Atoizu Town Council,Town Panchayat,Zunheboto,Nagaland,2979981
2,Ward 2,Atoizu Town Council,Town Panchayat,Zunheboto,Nagaland,2979982
3,Ward 3,Atoizu Town Council,Town Panchayat,Zunheboto,Nagaland,2979983
4,Ward 4,Atoizu Town Council,Town Panchayat,Zunheboto,Nagaland,2979984
5,Ward 5,Atoizu Town Council,Town Panchayat,Zunheboto,Nagaland,2979985
6,Ward 6,Atoizu Town Council,Town Panchayat,Zunheboto,Nagaland,2979986
7,Ward 7,Atoizu Town Council,Town Panchayat,Zunheboto,Nagaland,2979987
8,Ward 8,Atoizu Town Council,Town Panchayat,Zunheboto,Nagaland,2979988
9,Ward 9,Atoizu Town Council,Town Panchayat,Zunheboto,Nagaland,2979989
1,Ward 1,Atoizu Town Council,Town Panchayat,Zunheboto,Nagaland,2979990
2,Ward 2,Atoizu Town Council,Town Panchayat,Zunheboto,Nagaland,2979991
3,Ward 3,Atoizu Town Council,Town Panchayat,Zunheboto,Nagaland,2979992
4,Ward 4,Atoizu Town Council,Town Panchayat,Zunheboto,Nagaland,2979993
5,Ward 5,Atoizu Town Council,Town Panchayat,Zunheboto,Nagaland,2979994
6,Ward 6,Atoizu Town Council,Town Panchayat,Zunheboto,Nagaland,2979995
7,Ward 7,Atoizu Town Council,Town Panchayat,Zunheboto,Nagaland,2979996
8,Ward 8,Atoizu Town Council,Town Panchayat,Zunheboto,Nagaland,2979997
9,Ward 9,Atoizu Town Council,Town Panchayat,Zunheboto,Nagaland,2979998
11,Zunheboto (TC) - Ward No.11 SOUTH POINT EAST WARD,Zunheboto Town Council,Town Panchayat,Zunheboto,Nagaland,6339
12,Zunheboto (TC) - Ward No.12 SOUTH POINT WEST WARD,Zunheboto Town Council,Town Panchayat,Zunheboto,Nagaland,6340
13,Zunheboto (TC) - Ward No.13 AMIPHOTO WARD,Zunheboto Town Council,Town Panchayat,Zunheboto,Nagaland,6341
1,Zunheboto (TC) - Ward No.1 NORTH POINT WARD,Zunheboto Town Council,Town Panchayat,Zunheboto,Nagaland,15598
2,Zunheboto (TC) - Ward No.2 KHUWOBOTO WARD,Zunheboto Town Council,Town Panchayat,Zunheboto,Nagaland,15599
3,Zunheboto (TC) - Ward No.3 LAGHILATO WARD,Zunheboto Town Council,Town Panchayat,Zunheboto,Nagaland,15600
4,Zunheboto (TC) - Ward No.4 OLD TOWN WARD,Zunheboto Town Council,Town Panchayat,Zunheboto,Nagaland,15601
5,Zunheboto (TC) - Ward No.5 ALAHUTO WARD,Zunheboto Town Council,Town Panchayat,Zunheboto,Nagaland,15602
6,Zunheboto (TC) - Ward No.6 NEW COLONY WARD,Zunheboto Town Council,Town Panchayat,Zunheboto,Nagaland,15603
7,Zunheboto (TC) - Ward No.7 PROJECT EAST WARD,Zunheboto Town Council,Town Panchayat,Zunheboto,Nagaland,15604
8,Zunheboto (TC) - Ward No.8 PROJECT WEST WARD,Zunheboto Town Council,Town Panchayat,Zunheboto,Nagaland,15605
9,Zunheboto (TC) - Ward No.9 D.C. HILL EAST WARD,Zunheboto Town Council,Town Panchayat,Zunheboto,Nagaland,15606
10,Zunheboto (TC) - Ward No.10 D.C. HILL WEST WARD,Zunheboto Town Council,Town Panchayat,Zunheboto,Nagaland,15607
