Ward Number,Ward Name,Urban Local Body Name,Urban Local Body Type,District,State,LGD Code
1,Gokak (CMC) - Ward No.1,Gokak,City Municipal Council,Belagavi,Karnataka,24759
2,Gokak (CMC) - Ward No.2,Gokak,City Municipal Council,Belagavi,Karnataka,24760
3,Gokak (CMC) - Ward No.3,Gokak,City Municipal Council,Belagavi,Karnataka,24761
4,Gokak (CMC) - Ward No.4,Gokak,City Municipal Council,Belagavi,Karnataka,24762
5,Gokak (CMC) - Ward No.5,Gokak,City Municipal Council,Belagavi,Karnataka,24763
6,Gokak (CMC) - Ward No.6,Gokak,City Municipal Council,Belagavi,Karnataka,24764
7,Gokak (CMC) - Ward No.7,Gokak,City Municipal Council,Belagavi,Karnataka,24765
8,Gokak (CMC) - Ward No.8,Gokak,City Municipal Council,Belagavi,Karnataka,24766
9,Gokak (CMC) - Ward No.9,Gokak,City Municipal Council,Belagavi,Karnataka,24767
10,Gokak (CMC) - Ward No.10,Gokak,City Municipal Council,Belagavi,Karnataka,24768
11,Gokak (CMC) - Ward No.11,Gokak,City Municipal Council,Belagavi,Karnataka,24769
12,Gokak (CMC) - Ward No.12,Gokak,City Municipal Council,Belagavi,Karnataka,24770
13,Gokak (CMC) - Ward No.13,Gokak,City Municipal Council,Belagavi,Karnataka,24771
14,Gokak (CMC) - Ward No.14,Gokak,City Municipal Council,Belagavi,Karnataka,24772
15,Gokak (CMC) - Ward No.15,Gokak,City Municipal Council,Belagavi,Karnataka,24773
16,Gokak (CMC) - Ward No.16,Gokak,City Municipal Council,Belagavi,Karnataka,24774
17,Gokak (CMC) - Ward No.17,Gokak,City Municipal Council,Belagavi,Karnataka,24775
18,Gokak (CMC) - Ward No.18,Gokak,City Municipal Council,Belagavi,Karnataka,24776
19,Gokak (CMC) - Ward No.19,Gokak,City Municipal Council,Belagavi,Karnataka,24777
20,Gokak (CMC) - Ward No.20,Gokak,City Municipal Council,Belagavi,Karnataka,24778
21,Gokak (CMC) - Ward No.21,Gokak,City Municipal Council,Belagavi,Karnataka,24779
22,Gokak (CMC) - Ward No.22,Gokak,City Municipal Council,Belagavi,Karnataka,24780
23,Gokak (CMC) - Ward No.23,Gokak,City Municipal Council,Belagavi,Karnataka,24781
24,Gokak (CMC) - Ward No.24,Gokak,City Municipal Council,Belagavi,Karnataka,24782
25,Gokak (CMC) - Ward No.25,Gokak,City Municipal Council,Belagavi,Karnataka,24783
26,Gokak (CMC) - Ward No.26,Gokak,City Municipal Council,Belagavi,Karnataka,24784
27,Gokak (CMC) - Ward No.27,Gokak,City Municipal Council,Belagavi,Karnataka,24785
28,Gokak (CMC) - Ward No.28,Gokak,City Municipal Council,Belagavi,Karnataka,24786
29,Gokak (CMC) - Ward No.29,Gokak,City Municipal Council,Belagavi,Karnataka,25441
30,Gokak (CMC) - Ward No.30,Gokak,City Municipal Council,Belagavi,Karnataka,25442
31,Gokak (CMC) - Ward No.31,Gokak,City Municipal Council,Belagavi,Karnataka,25443
1,Nipani (CMC) - Ward No.1,Nipani,City Municipal Council,Belagavi,Karnataka,24434
2,Nipani (CMC) - Ward No.2,Nipani,City Municipal Council,Belagavi,Karnataka,24435
3,Nipani (CMC) - Ward No.3,Nipani,City Municipal Council,Belagavi,Karnataka,24436
4,Nipani (CMC) - Ward No.4,Nipani,City Municipal Council,Belagavi,Karnataka,24437
5,Nipani (CMC) - Ward No.5,Nipani,City Municipal Council,Belagavi,Karnataka,24438
6,Nipani (CMC) - Ward No.6,Nipani,City Municipal Council,Belagavi,Karnataka,24439
7,Nipani (CMC) - Ward No.7,Nipani,City Municipal Council,Belagavi,Karnataka,24440
8,Nipani (CMC) - Ward No.8,Nipani,City Municipal Council,Belagavi,Karnataka,24441
9,Nipani (CMC) - Ward No.9,Nipani,City Municipal Council,Belagavi,Karnataka,24442
10,Nipani (CMC) - Ward No.10,Nipani,City Municipal Council,Belagavi,Karnataka,24443
11,Nipani (CMC) - Ward No.11,Nipani,City Municipal Council,Belagavi,Karnataka,24444
12,Nipani (CMC) - Ward No.12,Nipani,City Municipal Council,Belagavi,Karnataka,24445
13,Nipani (CMC) - Ward No.13,Nipani,City Municipal Council,Belagavi,Karnataka,24446
14,Nipani (CMC) - Ward No.14,Nipani,City Municipal Council,Belagavi,Karnataka,24447
15,Nipani (CMC) - Ward No.15,Nipani,City Municipal Council,Belagavi,Karnataka,24448
16,Nipani (CMC) - Ward No.16,Nipani,City Municipal Council,Belagavi,Karnataka,24449
17,Nipani (CMC) - Ward No.17,Nipani,City Municipal Council,Belagavi,Karnataka,24450
18,Nipani (CMC) - Ward No.18,Nipani,City Municipal Council,Belagavi,Karnataka,24451
19,Nipani (CMC) - Ward No.19,Nipani,City Municipal Council,Belagavi,Karnataka,24452
20,Nipani (CMC) - Ward No.20,Nipani,City Municipal Council,Belagavi,Karnataka,24453
21,Nipani (CMC) - Ward No.21,Nipani,City Municipal Council,Belagavi,Karnataka,24454
22,Nipani (CMC) - Ward No.22,Nipani,City Municipal Council,Belagavi,Karnataka,24455
23,Nipani (CMC) - Ward No.23,Nipani,City Municipal Council,Belagavi,Karnataka,24456
24,Nipani (CMC) - Ward No.24,Nipani,City Municipal Council,Belagavi,Karnataka,24457
25,Nipani (CMC) - Ward No.25,Nipani,City Municipal Council,Belagavi,Karnataka,24458
26,Nipani (CMC) - Ward No.26,Nipani,City Municipal Council,Belagavi,Karnataka,24459
27,Nipani (CMC) - Ward No.27,Nipani,City Municipal Council,Belagavi,Karnataka,24460
28,Nipani (CMC) - Ward No.28,Nipani,City Municipal Council,Belagavi,Karnataka,24461
29,Nipani (CMC) - Ward No.29,Nipani,City Municipal Council,Belagavi,Karnataka,24462
30,Nipani (CMC) - Ward No.30,Nipani,City Municipal Council,Belagavi,Karnataka,24463
31,Nipani (CMC) - Ward No.31,Nipani,City Municipal Council,Belagavi,Karnataka,24464
1,Belgaum (M Corp.) - Ward No.1,Belagavi,Municipal Corporation,Belagavi,Karnataka,25488
2,Belgaum (M Corp.) - Ward No.2,Belagavi,Municipal Corporation,Belagavi,Karnataka,25489
3,Belgaum (M Corp.) - Ward No.3,Belagavi,Municipal Corporation,Belagavi,Karnataka,25490
4,Belgaum (M Corp.) - Ward No.4,Belagavi,Municipal Corporation,Belagavi,Karnataka,25491
5,Belgaum (M Corp.) - Ward No.5,Belagavi,Municipal Corporation,Belagavi,Karnataka,25492
6,Belgaum (M Corp.) - Ward No.6,Belagavi,Municipal Corporation,Belagavi,Karnataka,25493
7,Belgaum (M Corp.) - Ward No.7,Belagavi,Municipal Corporation,Belagavi,Karnataka,25494
8,Belgaum (M Corp.) - Ward No.8,Belagavi,Municipal Corporation,Belagavi,Karnataka,25495
9,Belgaum (M Corp.) - Ward No.9,Belagavi,Municipal Corporation,Belagavi,Karnataka,25496
10,Belgaum (M Corp.) - Ward No.10,Belagavi,Municipal Corporation,Belagavi,Karnataka,25497
11,Belgaum (M Corp.) - Ward No.11,Belagavi,Municipal Corporation,Belagavi,Karnataka,25498
12,Belgaum (M Corp.) - Ward No.12,Belagavi,Municipal Corporation,Belagavi,Karnataka,25499
13,Belgaum (M Corp.) - Ward No.13,Belagavi,Municipal Corporation,Belagavi,Karnataka,25500
14,Belgaum (M Corp.) - Ward No.14,Belagavi,Municipal Corporation,Belagavi,Karnataka,25501
15,Belgaum (M Corp.) - Ward No.15,Belagavi,Municipal Corporation,Belagavi,Karnataka,25502
16,Belgaum (M Corp.) - Ward No.16,Belagavi,Municipal Corporation,Belagavi,Karnataka,25503
17,Belgaum (M Corp.) - Ward No.17,Belagavi,Municipal Corporation,Belagavi,Karnataka,25504
18,Belgaum (M Corp.) - Ward No.18,Belagavi,Municipal Corporation,Belagavi,Karnataka,25505
19,Belgaum (M Corp.) - Ward No.19,Belagavi,Municipal Corporation,Belagavi,Karnataka,25506
20,Belgaum (M Corp.) - Ward No.20,Belagavi,Municipal Corporation,Belagavi,Karnataka,25507
21,Belgaum (M Corp.) - Ward No.21,Belagavi,Municipal Corporation,Belagavi,Karnataka,25508
22,Belgaum (M Corp.) - Ward No.22,Belagavi,Municipal Corporation,Belagavi,Karnataka,25509
23,Belgaum (M Corp.) - Ward No.23,Belagavi,Municipal Corporation,Belagavi,Karnataka,25510
24,Belgaum (M Corp.) - Ward No.24,Belagavi,Municipal Corporation,Belagavi,Karnataka,25511
25,Belgaum (M Corp.) - Ward No.25,Belagavi,Municipal Corporation,Belagavi,Karnataka,25512
26,Belgaum (M Corp.) - Ward No.26,Belagavi,Municipal Corporation,Belagavi,Karnataka,25513
27,Belgaum (M Corp.) - Ward No.27,Belagavi,Municipal Corporation,Belagavi,Karnataka,25514
28,Belgaum (M Corp.) - Ward No.28,Belagavi,Municipal Corporation,Belagavi,Karnataka,25515
29,Belgaum (M Corp.) - Ward No.29,Belagavi,Municipal Corporation,Belagavi,Karnataka,25516
30,Belgaum (M Corp.) - Ward No.30,Belagavi,Municipal Corporation,Belagavi,Karnataka,25517
31,Belgaum (M Corp.) - Ward No.31,Belagavi,Municipal Corporation,Belagavi,Karnataka,25518
32,Belgaum (M Corp.) - Ward No.32,Belagavi,Municipal Corporation,Belagavi,Karnataka,25519
33,Belgaum (M Corp.) - Ward No.33,Belagavi,Municipal Corporation,Belagavi,Karnataka,25520
34,Belgaum (M Corp.) - Ward No.34,Belagavi,Municipal Corporation,Belagavi,Karnataka,25521
35,Belgaum (M Corp.) - Ward No.35,Belagavi,Municipal Corporation,Belagavi,Karnataka,25522
36,Belgaum (M Corp.) - Ward No.36,Belagavi,Municipal Corporation,Belagavi,Karnataka,25523
37,Belgaum (M Corp.) - Ward No.37,Belagavi,Municipal Corporation,Belagavi,Karnataka,25524
38,Belgaum (M Corp.) - Ward No.38,Belagavi,Municipal Corporation,Belagavi,Karnataka,25525
39,Belgaum (M Corp.) - Ward No.39,Belagavi,Municipal Corporation,Belagavi,Karnataka,25526
40,Belgaum (M Corp.) - Ward No.40,Belagavi,Municipal Corporation,Belagavi,Karnataka,25527
41,Belgaum (M Corp.) - Ward No.41,Belagavi,Municipal Corporation,Belagavi,Karnataka,25528
42,Belgaum (M Corp.) - Ward No.42,Belagavi,Municipal Corporation,Belagavi,Karnataka,25529
43,Belgaum (M Corp.) - Ward No.43,Belagavi,Municipal Corporation,Belagavi,Karnataka,25530
44,Belgaum (M Corp.) - Ward No.44,Belagavi,Municipal Corporation,Belagavi,Karnataka,25531
45,Belgaum (M Corp.) - Ward No.45,Belagavi,Municipal Corporation,Belagavi,Karnataka,25621
46,Belgaum (M Corp.) - Ward No.46,Belagavi,Municipal Corporation,Belagavi,Karnataka,25622
47,Belgaum (M Corp.) - Ward No.47,Belagavi,Municipal Corporation,Belagavi,Karnataka,25623
48,Belgaum (M Corp.) - Ward No.48,Belagavi,Municipal Corporation,Belagavi,Karnataka,25624
49,Belgaum (M Corp.) - Ward No.49,Belagavi,Municipal Corporation,Belagavi,Karnataka,25625
50,Belgaum (M Corp.) - Ward No.50,Belagavi,Municipal Corporation,Belagavi,Karnataka,25626
51,Belgaum (M Corp.) - Ward No.51,Belagavi,Municipal Corporation,Belagavi,Karnataka,25627
52,Belgaum (M Corp.) - Ward No.52,Belagavi,Municipal Corporation,Belagavi,Karnataka,25628
53,Belgaum (M Corp.) - Ward No.53,Belagavi,Municipal Corporation,Belagavi,Karnataka,25629
54,Belgaum (M Corp.) - Ward No.54,Belagavi,Municipal Corporation,Belagavi,Karnataka,25630
55,Belgaum (M Corp.) - Ward No.55,Belagavi,Municipal Corporation,Belagavi,Karnataka,25631
56,Belgaum (M Corp.) - Ward No.56,Belagavi,Municipal Corporation,Belagavi,Karnataka,25632
57,Belgaum (M Corp.) - Ward No.57,Belagavi,Municipal Corporation,Belagavi,Karnataka,25633
58,Belgaum (M Corp.) - Ward No.58,Belagavi,Municipal Corporation,Belagavi,Karnataka,25634
1,Athni (TMC) - Ward No.1,Athni,Town Municipal Council,Belagavi,Karnataka,24488
2,Athni (TMC) - Ward No.2,Athni,Town Municipal Council,Belagavi,Karnataka,24489
3,Athni (TMC) - Ward No.3,Athni,Town Municipal Council,Belagavi,Karnataka,24490
4,Athni (TMC) - Ward No.4,Athni,Town Municipal Council,Belagavi,Karnataka,24491
5,Athni (TMC) - Ward No.5,Athni,Town Municipal Council,Belagavi,Karnataka,24492
6,Athni (TMC) - Ward No.6,Athni,Town Municipal Council,Belagavi,Karnataka,24493
7,Athni (TMC) - Ward No.7,Athni,Town Municipal Council,Belagavi,Karnataka,24494
8,Athni (TMC) - Ward No.8,Athni,Town Municipal Council,Belagavi,Karnataka,24495
9,Athni (TMC) - Ward No.9,Athni,Town Municipal Council,Belagavi,Karnataka,24496
10,Athni (TMC) - Ward No.10,Athni,Town Municipal Council,Belagavi,Karnataka,24497
11,Athni (TMC) - Ward No.11,Athni,Town Municipal Council,Belagavi,Karnataka,24498
12,Athni (TMC) - Ward No.12,Athni,Town Municipal Council,Belagavi,Karnataka,24499
13,Athni (TMC) - Ward No.13,Athni,Town Municipal Council,Belagavi,Karnataka,24500
14,Athni (TMC) - Ward No.14,Athni,Town Municipal Council,Belagavi,Karnataka,24501
15,Athni (TMC) - Ward No.15,Athni,Town Municipal Council,Belagavi,Karnataka,24502
16,Athni (TMC) - Ward No.16,Athni,Town Municipal Council,Belagavi,Karnataka,24503
17,Athni (TMC) - Ward No.17,Athni,Town Municipal Council,Belagavi,Karnataka,24504
18,Athni (TMC) - Ward No.18,Athni,Town Municipal Council,Belagavi,Karnataka,24505
19,Athni (TMC) - Ward No.19,Athni,Town Municipal Council,Belagavi,Karnataka,24506
20,Athni (TMC) - Ward No.20,Athni,Town Municipal Council,Belagavi,Karnataka,24507
21,Athni (TMC) - Ward No.21,Athni,Town Municipal Council,Belagavi,Karnataka,24508
22,Athni (TMC) - Ward No.22,Athni,Town Municipal Council,Belagavi,Karnataka,24509
23,Athni (TMC) - Ward No.23,Athni,Town Municipal Council,Belagavi,Karnataka,24510
24,Ward-24,Athni,Town Municipal Council,Belagavi,Karnataka,2440108
25,Ward-25,Athni,Town Municipal Council,Belagavi,Karnataka,2440109
26,Ward-26,Athni,Town Municipal Council,Belagavi,Karnataka,2440110
27,Ward-27,Athni,Town Municipal Council,Belagavi,Karnataka,2440111
1,Bail Hongal (TMC) - Ward No.1,Bail Hongal,Town Municipal Council,Belagavi,Karnataka,25658
2,Bail Hongal (TMC) - Ward No.2,Bail Hongal,Town Municipal Council,Belagavi,Karnataka,25659
3,Bail Hongal (TMC) - Ward No.3,Bail Hongal,Town Municipal Council,Belagavi,Karnataka,25660
4,Bail Hongal (TMC) - Ward No.4,Bail Hongal,Town Municipal Council,Belagavi,Karnataka,25661
5,Bail Hongal (TMC) - Ward No.5,Bail Hongal,Town Municipal Council,Belagavi,Karnataka,25662
6,Bail Hongal (TMC) - Ward No.6,Bail Hongal,Town Municipal Council,Belagavi,Karnataka,25663
7,Bail Hongal (TMC) - Ward No.7,Bail Hongal,Town Municipal Council,Belagavi,Karnataka,25664
8,Bail Hongal (TMC) - Ward No.8,Bail Hongal,Town Municipal Council,Belagavi,Karnataka,25665
9,Bail Hongal (TMC) - Ward No.9,Bail Hongal,Town Municipal Council,Belagavi,Karnataka,25666
10,Bail Hongal (TMC) - Ward No.10,Bail Hongal,Town Municipal Council,Belagavi,Karnataka,25667
11,Bail Hongal (TMC) - Ward No.11,Bail Hongal,Town Municipal Council,Belagavi,Karnataka,25668
12,Bail Hongal (TMC) - Ward No.12,Bail Hongal,Town Municipal Council,Belagavi,Karnataka,25669
13,Bail Hongal (TMC) - Ward No.13,Bail Hongal,Town Municipal Council,Belagavi,Karnataka,25670
14,Bail Hongal (TMC) - Ward No.14,Bail Hongal,Town Municipal Council,Belagavi,Karnataka,25671
15,Bail Hongal (TMC) - Ward No.15,Bail Hongal,Town Municipal Council,Belagavi,Karnataka,25672
16,Bail Hongal (TMC) - Ward No.16,Bail Hongal,Town Municipal Council,Belagavi,Karnataka,25673
17,Bail Hongal (TMC) - Ward No.17,Bail Hongal,Town Municipal Council,Belagavi,Karnataka,25674
18,Bail Hongal (TMC) - Ward No.18,Bail Hongal,Town Municipal Council,Belagavi,Karnataka,25675
19,Bail Hongal (TMC) - Ward No.19,Bail Hongal,Town Municipal Council,Belagavi,Karnataka,25676
20,Bail Hongal (TMC) - Ward No.20,Bail Hongal,Town Municipal Council,Belagavi,Karnataka,25677
21,Bail Hongal (TMC) - Ward No.21,Bail Hongal,Town Municipal Council,Belagavi,Karnataka,25678
22,Bail Hongal (TMC) - Ward No.22,Bail Hongal,Town Municipal Council,Belagavi,Karnataka,25679
23,Bail Hongal (TMC) - Ward No.23,Bail Hongal,Town Municipal Council,Belagavi,Karnataka,25680
24,Bail Hongal(TMC) - Ward No 24,Bail Hongal,Town Municipal Council,Belagavi,Karnataka,923090
25,Bail Hongal(TMC) - Ward No 25,Bail Hongal,Town Municipal Council,Belagavi,Karnataka,923091
26,Bail Hongal(TMC) - Ward No 26,Bail Hongal,Town Municipal Council,Belagavi,Karnataka,923092
27,Bail Hongal(TMC) - Ward No 27,Bail Hongal,Town Municipal Council,Belagavi,Karnataka,923093
1,Chikodi (TMC) - Ward No.1,Chikodi,Town Municipal Council,Belagavi,Karnataka,24465
2,Chikodi (TMC) - Ward No.2,Chikodi,Town Municipal Council,Belagavi,Karnataka,24466
3,Chikodi (TMC) - Ward No.3,Chikodi,Town Municipal Council,Belagavi,Karnataka,24467
4,Chikodi (TMC) - Ward No.4,Chikodi,Town Municipal Council,Belagavi,Karnataka,24468
5,Chikodi (TMC) - Ward No.5,Chikodi,Town Municipal Council,Belagavi,Karnataka,24469
6,Chikodi (TMC) - Ward No.6,Chikodi,Town Municipal Council,Belagavi,Karnataka,24470
7,Chikodi (TMC) - Ward No.7,Chikodi,Town Municipal Council,Belagavi,Karnataka,24471
8,Chikodi (TMC) - Ward No.8,Chikodi,Town Municipal Council,Belagavi,Karnataka,24472
9,Chikodi (TMC) - Ward No.9,Chikodi,Town Municipal Council,Belagavi,Karnataka,24473
10,Chikodi (TMC) - Ward No.10,Chikodi,Town Municipal Council,Belagavi,Karnataka,24474
11,Chikodi (TMC) - Ward No.11,Chikodi,Town Municipal Council,Belagavi,Karnataka,24475
12,Chikodi (TMC) - Ward No.12,Chikodi,Town Municipal Council,Belagavi,Karnataka,24476
13,Chikodi (TMC) - Ward No.13,Chikodi,Town Municipal Council,Belagavi,Karnataka,24477
14,Chikodi (TMC) - Ward No.14,Chikodi,Town Municipal Council,Belagavi,Karnataka,24478
15,Chikodi (TMC) - Ward No.15,Chikodi,Town Municipal Council,Belagavi,Karnataka,24479
16,Chikodi (TMC) - Ward No.16,Chikodi,Town Municipal Council,Belagavi,Karnataka,24480
17,Chikodi (TMC) - Ward No.17,Chikodi,Town Municipal Council,Belagavi,Karnataka,24481
18,Chikodi (TMC) - Ward No.18,Chikodi,Town Municipal Council,Belagavi,Karnataka,24482
19,Chikodi (TMC) - Ward No.19,Chikodi,Town Municipal Council,Belagavi,Karnataka,24483
20,Chikodi (TMC) - Ward No.20,Chikodi,Town Municipal Council,Belagavi,Karnataka,24484
21,Chikodi (TMC) - Ward No.21,Chikodi,Town Municipal Council,Belagavi,Karnataka,24485
22,Chikodi (TMC) - Ward No.22,Chikodi,Town Municipal Council,Belagavi,Karnataka,24486
23,Chikodi (TMC) - Ward No.23,Chikodi,Town Municipal Council,Belagavi,Karnataka,24487
1,,Ghataprabha,Town Municipal Council,Belagavi,Karnataka,1295460
2,,Ghataprabha,Town Municipal Council,Belagavi,Karnataka,1295461
3,,Ghataprabha,Town Municipal Council,Belagavi,Karnataka,1295462
4,,Ghataprabha,Town Municipal Council,Belagavi,Karnataka,1295463
5,,Ghataprabha,Town Municipal Council,Belagavi,Karnataka,1295464
6,,Ghataprabha,Town Municipal Council,Belagavi,Karnataka,1295465
7,,Ghataprabha,Town Municipal Council,Belagavi,Karnataka,1295466
8,,Ghataprabha,Town Municipal Council,Belagavi,Karnataka,1295467
9,,Ghataprabha,Town Municipal Council,Belagavi,Karnataka,1295468
10,,Ghataprabha,Town Municipal Council,Belagavi,Karnataka,1295469
11,,Ghataprabha,Town Municipal Council,Belagavi,Karnataka,1295470
12,,Ghataprabha,Town Municipal Council,Belagavi,Karnataka,1295471
13,,Ghataprabha,Town Municipal Council,Belagavi,Karnataka,1295472
14,,Ghataprabha,Town Municipal Council,Belagavi,Karnataka,1295473
1,ward No. 1,Harogeri,Town Municipal Council,Belagavi,Karnataka,1295688
2,ward No. 2,Harogeri,Town Municipal Council,Belagavi,Karnataka,1295689
3,ward No.3,Harogeri,Town Municipal Council,Belagavi,Karnataka,1295690
4,ward No. 4,Harogeri,Town Municipal Council,Belagavi,Karnataka,1295691
5,ward No. 5,Harogeri,Town Municipal Council,Belagavi,Karnataka,1295692
6,ward No. 6,Harogeri,Town Municipal Council,Belagavi,Karnataka,1295693
7,ward No. 7,Harogeri,Town Municipal Council,Belagavi,Karnataka,1295694
8,ward No. 8,Harogeri,Town Municipal Council,Belagavi,Karnataka,1295695
9,ward No. 9,Harogeri,Town Municipal Council,Belagavi,Karnataka,1295696
10,ward No.10,Harogeri,Town Municipal Council,Belagavi,Karnataka,1295697
11,ward No.11,Harogeri,Town Municipal Council,Belagavi,Karnataka,1295698
12,ward No.12,Harogeri,Town Municipal Council,Belagavi,Karnataka,1295699
13,ward No.13,Harogeri,Town Municipal Council,Belagavi,Karnataka,1295700
14,ward No.14,Harogeri,Town Municipal Council,Belagavi,Karnataka,1295701
15,ward No.15,Harogeri,Town Municipal Council,Belagavi,Karnataka,1295702
16,ward No.16,Harogeri,Town Municipal Council,Belagavi,Karnataka,1295703
17,ward No.17,Harogeri,Town Municipal Council,Belagavi,Karnataka,1295704
18,ward No.18,Harogeri,Town Municipal Council,Belagavi,Karnataka,1295705
19,ward No.19,Harogeri,Town Municipal Council,Belagavi,Karnataka,1295706
20,ward No. 20,Harogeri,Town Municipal Council,Belagavi,Karnataka,1295707
21,ward No.21,Harogeri,Town Municipal Council,Belagavi,Karnataka,1295708
22,ward No.22,Harogeri,Town Municipal Council,Belagavi,Karnataka,1295709
23,ward No.23,Harogeri,Town Municipal Council,Belagavi,Karnataka,1295710
1,Hukeri (TP) - Ward No.1,Hukeri,Town Municipal Council,Belagavi,Karnataka,25467
2,Hukeri (TP) - Ward No.2,Hukeri,Town Municipal Council,Belagavi,Karnataka,25468
3,Hukeri (TP) - Ward No.3,Hukeri,Town Municipal Council,Belagavi,Karnataka,25469
4,Hukeri (TP) - Ward No.4,Hukeri,Town Municipal Council,Belagavi,Karnataka,25470
5,Hukeri (TP) - Ward No.5,Hukeri,Town Municipal Council,Belagavi,Karnataka,25471
6,Hukeri (TP) - Ward No.6,Hukeri,Town Municipal Council,Belagavi,Karnataka,25472
7,Hukeri (TP) - Ward No.7,Hukeri,Town Municipal Council,Belagavi,Karnataka,25473
8,Hukeri (TP) - Ward No.8,Hukeri,Town Municipal Council,Belagavi,Karnataka,25474
9,Hukeri (TP) - Ward No.9,Hukeri,Town Municipal Council,Belagavi,Karnataka,25475
10,Hukeri (TP) - Ward No.10,Hukeri,Town Municipal Council,Belagavi,Karnataka,25476
11,Hukeri (TP) - Ward No.11,Hukeri,Town Municipal Council,Belagavi,Karnataka,25477
12,Hukeri (TP) - Ward No.12,Hukeri,Town Municipal Council,Belagavi,Karnataka,25478
13,Hukeri (TP) - Ward No.13,Hukeri,Town Municipal Council,Belagavi,Karnataka,25479
14,Hukeri (TP) - Ward No.14,Hukeri,Town Municipal Council,Belagavi,Karnataka,25480
15,Hukeri (TP) - Ward No.15,Hukeri,Town Municipal Council,Belagavi,Karnataka,25481
16,Hukeri (TP) - Ward No.16,Hukeri,Town Municipal Council,Belagavi,Karnataka,25482
17,Hukeri (TP) - Ward No.17,Hukeri,Town Municipal Council,Belagavi,Karnataka,25483
18,Hukeri (TP) - Ward No.18,Hukeri,Town Municipal Council,Belagavi,Karnataka,25484
19,Hukeri (TP) - Ward No.19,Hukeri,Town Municipal Council,Belagavi,Karnataka,923145
20,Ward-20,Hukeri,Town Municipal Council,Belagavi,Karnataka,2440112
21,Ward-21,Hukeri,Town Municipal Council,Belagavi,Karnataka,2440113
22,Ward-22,Hukeri,Town Municipal Council,Belagavi,Karnataka,2440114
23,Ward-23,Hukeri,Town Municipal Council,Belagavi,Karnataka,2440115
1,Konnur (TP) - Ward No.1,Konnur,Town Municipal Council,Belagavi,Karnataka,24743
2,Konnur (TP) - Ward No.2,Konnur,Town Municipal Council,Belagavi,Karnataka,24744
3,Konnur (TP) - Ward No.3,Konnur,Town Municipal Council,Belagavi,Karnataka,24745
4,Konnur (TP) - Ward No.4,Konnur,Town Municipal Council,Belagavi,Karnataka,24746
5,Konnur (TP) - Ward No.5,Konnur,Town Municipal Council,Belagavi,Karnataka,24747
6,Konnur (TP) - Ward No.6,Konnur,Town Municipal Council,Belagavi,Karnataka,24748
7,Konnur (TP) - Ward No.7,Konnur,Town Municipal Council,Belagavi,Karnataka,24749
8,Konnur (TP) - Ward No.8,Konnur,Town Municipal Council,Belagavi,Karnataka,24750
9,Konnur (TP) - Ward No.9,Konnur,Town Municipal Council,Belagavi,Karnataka,24751
10,Konnur (TP) - Ward No.10,Konnur,Town Municipal Council,Belagavi,Karnataka,24752
11,Konnur (TP) - Ward No.11,Konnur,Town Municipal Council,Belagavi,Karnataka,24753
12,Konnur (TP) - Ward No.12,Konnur,Town Municipal Council,Belagavi,Karnataka,24754
13,Konnur (TP) - Ward No.13,Konnur,Town Municipal Council,Belagavi,Karnataka,24755
14,Konnur (TP) - Ward No.14,Konnur,Town Municipal Council,Belagavi,Karnataka,24756
15,Konnur (TP) - Ward No.15,Konnur,Town Municipal Council,Belagavi,Karnataka,24757
16,Konnur (TP) - Ward No.16,Konnur,Town Municipal Council,Belagavi,Karnataka,923218
17,Konnur (TP) - Ward No.17,Konnur,Town Municipal Council,Belagavi,Karnataka,923220
18,Konnur (TP) - Ward No.18,Konnur,Town Municipal Council,Belagavi,Karnataka,1884217
19,Konnur (TP) - Ward No.19,Konnur,Town Municipal Council,Belagavi,Karnataka,1884218
20,Konnur (TP) - Ward No.20,Konnur,Town Municipal Council,Belagavi,Karnataka,1884219
21,Konnur (TP) - Ward No.21,Konnur,Town Municipal Council,Belagavi,Karnataka,1884220
22,Konnur (TP) - Ward No.22,Konnur,Town Municipal Council,Belagavi,Karnataka,1884221
23,Konnur (TP) - Ward No.23,Konnur,Town Municipal Council,Belagavi,Karnataka,1884222
1,Kudchi (TP) - Ward No.1,Kudchi,Town Municipal Council,Belagavi,Karnataka,24687
2,Kudchi (TP) - Ward No.2,Kudchi,Town Municipal Council,Belagavi,Karnataka,24688
3,Kudchi (TP) - Ward No.3,Kudchi,Town Municipal Council,Belagavi,Karnataka,24689
4,Kudchi (TP) - Ward No.4,Kudchi,Town Municipal Council,Belagavi,Karnataka,24690
5,Kudchi (TP) - Ward No.5,Kudchi,Town Municipal Council,Belagavi,Karnataka,24691
6,Kudchi (TP) - Ward No.6,Kudchi,Town Municipal Council,Belagavi,Karnataka,24692
7,Kudchi (TP) - Ward No.7,Kudchi,Town Municipal Council,Belagavi,Karnataka,24693
8,Kudchi (TP) - Ward No.8,Kudchi,Town Municipal Council,Belagavi,Karnataka,24694
9,Kudchi (TP) - Ward No.9,Kudchi,Town Municipal Council,Belagavi,Karnataka,24695
10,Kudchi (TP) - Ward No.10,Kudchi,Town Municipal Council,Belagavi,Karnataka,24696
11,Kudchi (TP) - Ward No.11,Kudchi,Town Municipal Council,Belagavi,Karnataka,24697
12,Kudchi (TP) - Ward No.12,Kudchi,Town Municipal Council,Belagavi,Karnataka,24698
